link,tipo_vivienda,n_habitaciones,n_baños,n_estacionamientos,total_superficie_m2,superficie_construida_m2,dirección
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-refugiocamino-el-arrayan/3593373,Casa,4.0,3.0,No,5000,480,"Lo Barnechea, Camino el Refugio/Camino el Arrayan"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/pastor-fernandezel-remanso/3725203,Casa,4.0,3.0,No,5600,300,"Lo Barnechea, Pastor Fernández/El Remanso"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/cerro-la-palomacerro-punta-de-damas/3725098,Casa,4.0,4.0,No,1600,420,"Lo Barnechea, Cerro La Paloma/Cerro Punta de Damas"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/sector-los-nogales/2240528,Casa,6.0,5.0,No,1400,530,"Lo Barnechea, Sector Los Nogales"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-cajon-el-arrayan/3017407,Casa,4.0,2.0,No,3600,260,"Lo Barnechea, Camino El Cajón - El Arrayán"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-huinganal-colegio-mayflower/2546160,Casa,9.0,6.0,No,1700,500,"Lo Barnechea, El Huinganal / Colegio Mayflower"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/sector-el-huinganal/3052583,Casa,4.0,3.0,No,100,140,"Lo Barnechea, Sector El Huinganal"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-los-trapenses-la-dehesa/3710242,Casa,5.0,7.0,No,1600,600,"Lo Barnechea, Camino Los Trapenses, La Dehesa"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/colegio-huinganalcamino-del-yunque/3725969,Casa,4.0,4.0,No,240,160,"Lo Barnechea, Colegio Huinganal/Camino del Yunque"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-gran-vistamalalhue/2713758,Casa,4.0,5.0,No,1330,370,"Lo Barnechea, Camino Gran Vista/Malalhue"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-golf-de-manquehue/2437930,Casa,6.0,5.0,No,1272,512,"Lo Barnechea, El Golf de Manquehue"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/jose-alcalde-delanoclinica-alemana/3726080,Casa,6.0,5.0,No,2000,620,"Lo Barnechea, Jose Alcalde Delano/Clínica Alemana"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/los-juglaresav-panoramica-sur/3724868,Casa,7.0,5.0,No,1407,495,"Lo Barnechea, Los Juglares/Av Panoramica Sur"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/avda-la-dehesabernardo-larrain-cv/2729291,Casa,4.0,3.0,No,2000,525,"Lo Barnechea, Avda la dehesa/bernardo larraín cv"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-rodeo-huinganal/3505205,Casa,5.0,3.0,No,0,0,"Lo Barnechea, El Rodeo/ Huinganal"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/condominio-el-arrayan-oportunidadvalle-escondido-oportunidad/3533007,Casa,5.0,4.0,No,5100,420,"Lo Barnechea, Condominio  el arrayan oportunidad/valle escondido -oportunidad"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-huinganalcamino-del-yunque/3725055,Casa,5.0,4.0,No,2001,370,"Lo Barnechea, Camino el Huinganal/Camino del Yunque"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-arrayan/2448006,Casa,4.0,3.0,No,5000,490,"Lo Barnechea, El arrayán"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/international-school/3392996,Casa,3.0,3.0,1,3500,400,"Lo Barnechea, International School"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-la-villacamino-turistico/3728591,Casa,7.0,7.0,No,3500,700,"Lo Barnechea, Camino La Villa/Camino Turístico"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-cajoncamino-las-acacias/3725075,Casa,3.0,3.0,No,2200,255,"Lo Barnechea, Camino El Cajón/Camino Las Acacias"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/contralmirante-fernadez-viallo-barnechea/3422962,Casa,4.0,4.0,No,1630,330,"Lo Barnechea, Contralmirante fernadez vial/lo barnechea"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-cajon-el-arrayanpastor-fernandez-lo-barnechea/3550775,Casa,5.0,3.0,No,2750,259,"Lo Barnechea, Camino El Cajón - El Arrayán/Pastor Fernandez - Lo Barnechea"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/colegio-huinganal/3503794,Casa,5.0,5.0,No,0,0,"Lo Barnechea, Colegio Huinganal"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/av-las-condesfrente-a-quinchamali/3725883,Casa,4.0,3.0,No,250,150,"Lo Barnechea, Av. Las Condes/Frente a Quinchamali"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/la-dehesa/3731420,Casa,5.0,2.0,No,1420,600,"Lo Barnechea, La dehesa"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/av-la-dehesaclub-de-golf-la-dehesa/3726005,Casa,4.0,8.0,No,1420,600,"Lo Barnechea, Av. La Dehesa/Club de Golf La Dehesa"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/los-refugios-19000-lo-barnechea/3689179,Casa,4.0,3.0,8,5600,400,"Lo Barnechea, Los refugios 19000 , lo barnechea"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-arrayan/2889751,Casa,3.0,2.0,4,,1600,"Lo Barnechea, El arrayan"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/los-juglarespanoramica-sur/2894058,Casa,5.0,5.0,No,1268,522,"Lo Barnechea, Los Juglares/Panoramica Sur"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-hiunganalel-rodeo/3725869,Casa,9.0,6.0,No,1700,590,"Lo Barnechea, El Hiunganal/El Rodeo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/mall-sport/3098693,Casa,4.0,3.0,No,220,150,"Lo Barnechea, Mall sport"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/manuel-guzman-maturana/3631144,Casa,5.0,7.0,6,1267,400,"Lo Barnechea, Manuel Guzmán Maturana"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-huallalolencamino-el-cajon/3724912,Casa,5.0,5.0,No,15000,450,"Lo Barnechea, Camino Huallalolen/Camino El Cajón"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/av-las-condes/3620735,Casa,4.0,3.0,No,253,139,"Lo Barnechea, Av. Las condes"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-arrayancamino-san-alfonso/3620873,Casa,4.0,3.0,No,1610,225,"Lo Barnechea, El Arrayán/Camino San Alfonso"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-arrayanvalle-del-refugio/2252937,Casa,5.0,4.0,No,2514,330,"Lo Barnechea, El Arrayán/Valle del Refugio"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-espejo/casa/casa-con-2-piso-en-jm-caro/3545097,Casa,3.0,2.0,No,141,127,"Lo Espejo, Casa con 2° Piso en J.M. Caro"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-espejo/casa/siete-sur/3674021,Casa,3.0,2.0,,119,110,"Lo Espejo, Siete sur"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-espejo/casa/payo-8096/3380701,Casa,3.0,1.0,2,180,140,
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-espejo/casa/veintisiete-sur-03658/3634932,Casa,3.0,1.0,1,130,85,"Lo Espejo, Veintisiete Sur 03658"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-espejo/casa/eusebio-lillo-03280/3484940,Casa,4.0,1.0,2,162,100,"Lo Espejo, Eusebio Lillo 03280"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-espejo/casa/pje-veinticuatro-6504/3668540,Casa,3.0,2.0,2,170,144,
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-espejo/casa/av-cerrillospio-xll/3308191,Casa,5.0,2.0,No,80,60,"Lo Espejo, Av. Cerrillos/Pio Xll"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-espejo/casa/la-habana-cardenal-caro/2204902,Casa,3.0,1.0,No,130,120,"Lo Espejo, La Habana, Cardenal Caro"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/alcaldia/3366393,Casa,3.0,1.0,1,208,118,"Lo Prado, Alcaldía"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/dr-diego-aracena-5882-i-decepciondorsal/3730874,Casa,4.0,1.0,1,164,99,"Lo Prado, Dr Diego Aracena 5882 (I. Decepción/Dorsal)"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/los-pinos-195/2449308,Casa,4.0,2.0,2,194,96,"Lo Prado, Los Pinos 195"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/los-sauces/2900478,Casa,5.0,2.0,3,180,160,"Lo Prado, Los sauces"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/salerno/3646146,Casa,3.0,1.0,,115,61,"Lo Prado, Salerno"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/casa-de-1-piso-cercano-a-estacion-metro-lo-prado/3577443,Casa,4.0,2.0,No,283,120,"Lo Prado, Casa de 1 Piso cercano a Estaciòn metro Lo Prado"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/marga-marga/3732897,Casa,3.0,1.0,1,162,90,"Lo Prado, Marga Marga"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/marga-marga-113/3730781,Casa,3.0,1.0,1,162,78,"Lo Prado, Marga Marga 113"
https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/los-sauces-889/3603916,Casa,5.0,2.0,3,180,160,"Lo Prado, Los Sauces 889"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/macul-region-metropolitana/3370181,Casa,4.0,2.0,2,178,113,
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/quilinlos-apostoles/2994055,Casa,3.0,2.0,No,350,190,"Macul, Quilin/los apostoles"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/moises-junismanuel-soto/3424827,Casa,4.0,2.0,No,178,113,"Macul, Moisés Junis/Manuel Soto"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/froilan-roamacul/3709652,Casa,4.0,2.0,No,180,135,"Macul, Froilan Roa/Macul"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/pedro-valdivialos-espinos/3155609,Casa,4.0,2.0,No,130,99,"Macul, Pedro Valdivia/Los Espinos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/exequiel-fernandez-padre-luis-querbes/3697183,Casa,1.0,1.0,3,124,50,"Macul, Exequiel Fernandez/ padre luis querbes"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/brown-surlos-olmos/3569541,Casa,3.0,2.0,No,70,66,"Macul, Brown sur/los olmos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/2-casas-de-3d-2b-y-2d-1b-villa-maculel-libanoav-qulinav-jp-alessandri/3329324,Casa,3.0,2.0,7,350,115,"Macul, 2 casas de 3d 2b y 2d 1b  villa macul/el libano/av qulín/av jp alessandri"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/luis-valenzuelapaipote/3052872,Casa,4.0,2.0,No,390,180,"Macul, Luis Valenzuela/Paipote"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/avenida-quilinmarathon/3480130,Casa,3.0,1.0,No,200,180,"Macul, Avenida quilin/marathon"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/exequiel-fernandezlos-biologos/3630441,Casa,4.0,3.0,No,150,100,"Macul, Exequiel fernández/los biólogos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/monsenor-angel-jara-3171/2686212,Casa,3.0,1.0,1,192,70,"Macul, monseñor angel jara 3171"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/villa-universidad-catolica/3721182,Casa,4.0,3.0,1,225,137,"Macul, Villa Universidad Católica"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/brown-surlos-olmos/3465384,Casa,3.0,2.0,No,70,66,"Macul, Brown sur/los olmos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/cas-castillo-urizar-rodrigo-de-araya/3592740,Casa,3.0,1.0,No,700,304,"Macul, (cas) Castillo Urizar / Rodrigo De Araya"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/jose-maza-fernandezsiria/3186491,Casa,3.0,1.0,No,208,67,"Macul, José Maza Fernandez/Siria"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/san-vicente-de-paulel-libano/3345548,Casa,5.0,3.0,No,163,140,"Macul, San Vicente de Paul/El Libano"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/exequiel-fernandez-benito-rebolledo/3697157,Casa,3.0,2.0,1,131,110,"Macul, exequiel fernandez /benito rebolledo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/jorge-gonzalez-bastias/2516249,Casa,4.0,2.0,4,328,108,"Macul, Jorge González Bastías"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/exequiel-fernandez/3696956,Casa,3.0,2.0,1,85,66,"Macul, Exequiel Fernandez"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/nicanor-molinare/3312128,Casa,4.0,1.0,4,550,110,"Macul, Nicanor Molinare"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/roque-esteban-scarpa-straboni/3696854,Casa,4.0,2.0,2,171,87,"Macul, Roque Esteban Scarpa Straboni"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/federico-gana-4000/2939070,Casa,4.0,2.0,3,300,100,"Macul, Federico Gana 4000"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/los-platanospremio-nobel/1213402,Casa,5.0,2.0,No,0,500,"Macul, Los platanos/premio nobel"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/tolhuaca/3696931,Casa,7.0,3.0,1,175,148,"Macul, Tolhuaca"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/av-maculel-libano/1421776,Casa,5.0,2.0,No,250,140,"Macul, Av. Macul/el libano"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/roque-esteban-scapaamerico-vespucio/3391551,Casa,4.0,2.0,No,171,87,"Macul, Roque Esteban Scapa/americo vespucio"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/alvaro-casanova/3415705,Casa,5.0,3.0,3,250,150,"Macul, Alvaro Casanova"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/estadio-colo-colo-1891/3711949,Casa,4.0,2.0,6,600,200,"Macul, Estadio Colo Colo 1891"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/entre-siria-y-escr-juan-marin/3483053,Casa,7.0,3.0,No,350,"207,1","Macul, Entre Siria y Escr Juan Marin"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/departamentalfroilan-roa/2951699,Casa,2.0,1.0,No,120,85,"Macul, Departamental/Froilán Roa"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/macul/3612719,Casa,4.0,2.0,3,280,93,"Macul, Macul"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/av-quilinpoeta-juan-guzman-cruchaga/3384069,Casa,4.0,2.0,No,120,98,"Macul, Av. Quilín/Poeta Juan Guzmán Cruchaga"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/nicanor-molinare/3722153,Casa,4.0,1.0,4,540,104,"Macul, Nicanor Molinare"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/villa-santa-elena-mauricio-rugendas/3082260,Casa,5.0,3.0,No,420,145,"Macul, Villa santa elena / mauricio rugendas"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/el-libanopurranque/3597190,Casa,4.0,2.0,No,171,166,"Macul, El Libano/Purranque"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/maculvictor-domingo-silva/3636388,Casa,3.0,2.0,No,185,90,"Macul, Macul/Víctor Domingo Silva"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/av-maculpedro-prado/3688435,Casa,4.0,2.0,No,360,111,"Macul, Av. Macul/Pedro Prado"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/ramon-cruzlas-madreselvas/2686743,Casa,3.0,1.0,No,160,70,"Macul, Ramón Cruz/Las Madreselvas"
https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/poeta-wintervilla-macul/3697197,Casa,6.0,2.0,3,320,151,"Macul, poeta winter/Villa macul"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/280-metros-terreno-2-dormitorios-1-bano-3-ponientegrecia-maipu/3716826,Casa,2.0,1.0,3,280,45,"Maipú, 280 metros terreno 2 dormitorios 1 baño 3 poniente/grecia maipu"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/el-conquistador/3584496,Casa,3.0,1.0,,,60,"Maipú, El Conquistador"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/cuatro-alamos/3149682,Casa,5.0,2.0,3,250,150,"Maipú, Cuatro Alamos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/av-lago-bolsenaparque-central-oriente/3357775,Casa,3.0,2.0,No,185,129,"Maipú, Av Lago Bolsena/Parque Central Oriente"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/villa-hernan-diaz-arrieta-rene-olivares-becerra-con-camino-a-melipilla/2943769,Casa,3.0,1.0,No,0,0,"Maipú, villa hernan diaz arrieta, rene olivares becerra con camino a melipilla"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/alfredo-silva-carvallo-3000/3603244,Casa,3.0,3.0,3,171,76,"Maipú, Alfredo Silva Carvallo 3000"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/jose-raul-capablanca/3138000,Casa,4.0,1.0,,225,"113,3","Maipú, José Raúl Capablanca"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/reino-unido/3432244,Casa,3.0,1.0,2,185,66,"Maipú, Reino Unido"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/republica-2462/3627870,Casa,5.0,2.0,4,260,102,"Maipú, Republica 2462"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/jose-luis-infante-larrainel-alcanzar-ote/1851543,Casa,4.0,3.0,No,294,140,"Maipú, Jose Luis Infante Larrain/El Alcanzar Ote"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/entre-nueva-san-martin-y-montecasino/3639154,Casa,3.0,1.0,4,432,133,"Maipú, Entre nueva san martin y montecasino"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/los-capuchinos-475/2447687,Casa,5.0,2.0,2,200,170,"Maipú, Los Capuchinos 475"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/condominio-los-naranjos/3414649,Casa,5.0,5.0,2,209,169,"Maipú, Condominio Los Naranjos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/el-helecho-ciudad-satelite/3507725,Casa,4.0,2.0,No,200,120,"Maipú, El helecho - ciudad satelite"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/cabo-de-hornos-0876-silva-carvallo/3609880,Casa,2.0,1.0,3,248,120,"Maipú, cabo de hornos  0876 Silva Carvallo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/casa-2-pisos-en-condominio-patagonia-i/3469176,Casa,4.0,3.0,No,252,139,"Maipú, Casa 2 Pisos en Condominio Patagonia I"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/ciudad-satelite/2751103,Casa,4.0,3.0,No,300,119,"Maipú, Ciudad Satélite"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/casa-2-pisos-cercana-a-estacion-metro-santiago-bueras/3155132,Casa,5.0,1.0,No,190,183,"Maipú, Casa 2 Pisos cercana a Estación metro Santiago Bueras"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/sur/3411862,Casa,3.0,2.0,2,250,120,"Maipú, Sur"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/villa-el-abrazo-de-maipu-calle-judea-5-dormitorios-2-banos/2882130,Casa,5.0,2.0,No,240,200,"Maipú, Villa el Abrazo de Maipu, Calle Judea / 5 dormitorios/ 2 baños."
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/maipu-region-metropolitana/2988476,Casa,4.0,2.0,1,170,180,
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/calle-esdras/3612903,Casa,2.0,2.0,2,50,101,"Maipú, Calle Esdras"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/la-capitania-2536/3551942,Casa,4.0,2.0,2,350,195,"Maipú, La Capitanía 2536"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/alaska15-56/2516210,Casa,2.0,2.0,1,,,"Maipú, Alaska15 56"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/del-cacique/3581072,Casa,3.0,1.0,,"52,79",52,"Maipú, Del Cacique"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/el-olimpo/3674107,Casa,3.0,1.0,2,230,75,"Maipú, El olimpo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/de-la-victoria/3614616,Casa,3.0,2.0,2,240,,"Maipú, De la victoria"
https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/el-helecho-sur/3712159,Casa,3.0,1.0,1,60,,"Maipú, El helecho sur"
